market_ticker,game_id,player_id,threshold,model_version,calibration_version,generated_at,fair_yes,fair_no,raw_fair_yes,projection,residual_sd,position,season_games_before,prior_carries,prior_carries_pg,prior_rush_yds_pg,context_flags,qc_status,qc_reason
KXNFLRSHYDS-26SEP20NOBAL-BALLJACKSON8-40,2026_02_NO_BAL,00-0034796,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1097112117780294,0.8902887882219706,0.2878217841863358,30.204697038682877,17.499131191796593,QB,1,67.0,5.153846153846154,26.846153846153847,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALLJACKSON8-30,2026_02_NO_BAL,00-0034796,30.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.4098939929328622,0.5901060070671378,0.5046665425957506,30.204697038682877,17.499131191796593,QB,1,67.0,5.153846153846154,26.846153846153847,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALLJACKSON8-25,2026_02_NO_BAL,00-0034796,25.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.518590998043053,0.481409001956947,0.616929361610075,30.204697038682877,17.499131191796593,QB,1,67.0,5.153846153846154,26.846153846153847,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALLJACKSON8-20,2026_02_NO_BAL,00-0034796,20.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.5889175257731958,0.4110824742268042,0.7201053498573535,30.204697038682877,17.499131191796593,QB,1,67.0,5.153846153846154,26.846153846153847,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALLJACKSON8-15,2026_02_NO_BAL,00-0034796,15.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7077720207253886,0.2922279792746114,0.8075444266927347,30.204697038682877,17.499131191796593,QB,1,67.0,5.153846153846154,26.846153846153847,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALLJACKSON8-100,2026_02_NO_BAL,00-0034796,100.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0080273270708795,0.9919726729291205,3.3246055724590944e-05,30.204697038682877,17.499131191796593,QB,1,67.0,5.153846153846154,26.846153846153847,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-90,2026_02_NO_BAL,00-0032764,90.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7678571428571429,0.2321428571428571,0.88913584644736,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-80,2026_02_NO_BAL,00-0032764,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.8320926385442513,0.1679073614557487,0.9635456865993057,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-70,2026_02_NO_BAL,00-0032764,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.9149940968122786,0.08500590318772139,0.9909815366088562,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-60,2026_02_NO_BAL,00-0032764,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.962457337883959,0.03754266211604096,0.9983393217927934,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-50,2026_02_NO_BAL,00-0032764,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.9803921568627452,0.019607843137254832,0.9997740628469008,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-170,2026_02_NO_BAL,00-0032764,170.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-160,2026_02_NO_BAL,00-0032764,160.0,,,,,,,,,,,,,,,UNAVAILABLE,INVALID_MODEL_INPUT: upstream model QC not PASS
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-150,2026_02_NO_BAL,00-0032764,150.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0289297658862876,0.9710702341137124,0.013664145561590428,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-140,2026_02_NO_BAL,00-0032764,140.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0450062508681761,0.9549937491318239,0.050988959783234415,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-130,2026_02_NO_BAL,00-0032764,130.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0748091603053435,0.9251908396946565,0.14369097659656035,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-120,2026_02_NO_BAL,00-0032764,120.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1304347826086956,0.8695652173913044,0.3112092844641574,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-110,2026_02_NO_BAL,00-0032764,110.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.4098939929328622,0.5901060070671378,0.5314961888358403,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20NOBAL-BALDHENRY22-100,2026_02_NO_BAL,00-0032764,100.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.614247311827957,0.385752688172043,0.7423115954033639,111.38298139238486,17.499131191796593,RB,1,307.0,18.058823529411764,93.82352941176471,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-90,2026_02_CIN_HOU,00-0035685,90.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0450062508681761,0.9549937491318239,0.022005301181108394,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-80,2026_02_CIN_HOU,00-0035685,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0694607268464243,0.9305392731535757,0.07457605180789918,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-70,2026_02_CIN_HOU,00-0035685,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1097112117780294,0.8902887882219706,0.19185634640442462,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-60,2026_02_CIN_HOU,00-0035685,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.2697095435684647,0.7302904564315353,0.38223389748211767,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-50,2026_02_CIN_HOU,00-0035685,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.518590998043053,0.481409001956947,0.6071266877363821,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-40,2026_02_CIN_HOU,00-0035685,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.6984126984126984,0.3015873015873016,0.8004682302849491,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-140,2026_02_CIN_HOU,00-0035685,140.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0038745156855393,0.9961254843144607,5.544032350166167e-07,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-130,2026_02_CIN_HOU,00-0035685,130.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0080273270708795,0.9919726729291205,8.546937520666325e-06,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-120,2026_02_CIN_HOU,00-0035685,120.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0128061469505362,0.9871938530494638,9.636471738531545e-05,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-110,2026_02_CIN_HOU,00-0035685,110.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.019949281487743,0.980050718512257,0.0007972699740763307,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-HOUDMONTGOMERY32-100,2026_02_CIN_HOU,00-0035685,100.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0289297658862876,0.9710702341137124,0.004862644533310633,54.756927931285645,17.499131191796593,RB,1,158.0,9.294117647058824,42.11764705882353,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-90,2026_02_CIN_HOU,00-0038597,90.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0450062508681761,0.9549937491318239,0.04322220796645946,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-80,2026_02_CIN_HOU,00-0038597,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0694607268464243,0.9305392731535757,0.1265188175690382,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-70,2026_02_CIN_HOU,00-0038597,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1097112117780294,0.8902887882219706,0.2838150107578098,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-60,2026_02_CIN_HOU,00-0038597,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.4098939929328622,0.5901060070671378,0.499964726243273,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-50,2026_02_CIN_HOU,00-0038597,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.5889175257731958,0.4110824742268042,0.7161250695672309,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-40,2026_02_CIN_HOU,00-0038597,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7077720207253886,0.2922279792746114,0.8734444683499266,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-30,2026_02_CIN_HOU,00-0038597,30.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.8320926385442513,0.1679073614557487,0.9567615637961873,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-130,2026_02_CIN_HOU,00-0038597,130.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0080273270708795,0.9919726729291205,3.163285288791791e-05,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-120,2026_02_CIN_HOU,00-0038597,120.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0128061469505362,0.9871938530494638,0.00030309446875148566,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-110,2026_02_CIN_HOU,00-0038597,110.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.019949281487743,0.980050718512257,0.0021358168190710627,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20CINHOU-CINCBROWN30-100,2026_02_CIN_HOU,00-0038597,100.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0289297658862876,0.9710702341137124,0.011129581154380066,59.99845275838706,17.499131191796593,RB,1,232.0,13.647058823529411,59.94117647058823,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-90,2026_02_MIN_CHI,00-0040236,90.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0450062508681761,0.9549937491318239,0.02376009002160538,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-80,2026_02_MIN_CHI,00-0040236,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0694607268464243,0.9305392731535757,0.079243652878275,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-70,2026_02_MIN_CHI,00-0040236,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1097112117780294,0.8902887882219706,0.20081309622703408,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-60,2026_02_MIN_CHI,00-0040236,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.3003533568904594,0.6996466431095406,0.39463313569785236,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-50,2026_02_MIN_CHI,00-0040236,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.518590998043053,0.481409001956947,0.6195097315974394,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-40,2026_02_MIN_CHI,00-0040236,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7077720207253886,0.2922279792746114,0.809389931320206,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-30,2026_02_MIN_CHI,00-0040236,30.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.8320926385442513,0.1679073614557487,0.9260665638222201,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-25,2026_02_MIN_CHI,00-0040236,25.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.8320926385442513,0.1679073614557487,0.9584375689905182,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-20,2026_02_MIN_CHI,00-0040236,20.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.9149940968122786,0.08500590318772139,0.9782337348993007,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-15,2026_02_MIN_CHI,00-0040236,15.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.9149940968122786,0.08500590318772139,0.9893968912769875,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,LOW_THRESHOLD_10_30_CALIBRATION_CAUTION,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIKMONANGAI25-100,2026_02_MIN_CHI,00-0040236,100.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.0289297658862876,0.9710702341137124,0.005338575366878834,55.32312058121933,17.499131191796593,RB,1,169.0,9.941176470588236,46.05882352941177,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIDSWIFT4-90,2026_02_MIN_CHI,00-0036275,90.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.1097112117780294,0.8902887882219706,0.18589028970090604,74.37077285872873,17.499131191796593,RB,1,223.0,13.9375,67.9375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIDSWIFT4-80,2026_02_MIN_CHI,00-0036275,80.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.222509702457956,0.777490297542044,0.37384525729806795,74.37077285872873,17.499131191796593,RB,1,223.0,13.9375,67.9375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIDSWIFT4-70,2026_02_MIN_CHI,00-0036275,70.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.4804804804804805,0.5195195195195195,0.598617717852634,74.37077285872873,17.499131191796593,RB,1,223.0,13.9375,67.9375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIDSWIFT4-60,2026_02_MIN_CHI,00-0036275,60.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.614247311827957,0.385752688172043,0.7942417353829014,74.37077285872873,17.499131191796593,RB,1,223.0,13.9375,67.9375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIDSWIFT4-50,2026_02_MIN_CHI,00-0036275,50.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.7785467128027682,0.22145328719723179,0.9181424264179061,74.37077285872873,17.499131191796593,RB,1,223.0,13.9375,67.9375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
KXNFLRSHYDS-26SEP20MINCHI-CHIDSWIFT4-40,2026_02_MIN_CHI,00-0036275,40.0,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,2026-09-18T05:20:30.455049+00:00,0.8320926385442513,0.1679073614557487,0.9752431678278436,74.37077285872873,17.499131191796593,RB,1,223.0,13.9375,67.9375,,MODEL_AVAILABLE,INDEPENDENT_MODEL_RESEARCH_ONLY
