game_id,player_id,threshold,fair_yes,raw_fair_yes,model_version,calibration_version,calibration_sha256,generated_at,projection,residual_sd,position,season_games_before,games_used,prior_carries,prior_carries_pg,prior_rush_yds_pg,training_rows,qc_status,qc_reason,context_flags
2026_02_NYG_LA,00-0037840,60,0.3003533568904594,0.39316304884515185,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0037840,50,0.518590998043053,0.6180534864411257,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0037840,40,0.7077720207253886,0.808349288620771,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0037840,130,0.0080273270708795,9.717578271116334e-06,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0037840,120,0.0128061469505362,0.0001078736346664085,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0037840,110,0.019949281487743,0.0008788963268550627,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0037840,100,0.0289297658862876,0.005280293497931558,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,55.25625802398862,17.499131191796593,RB,1,54,259.0,15.235294117647058,73.6470588235294,16329,PASS,,
2026_02_NYG_LA,00-0039738,90,0.0239520958083832,0.0037997440166835017,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,
2026_02_NYG_LA,00-0039738,80,0.0450062508681761,0.017956646580740514,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,
2026_02_NYG_LA,00-0039738,70,0.0694607268464243,0.0634488132831093,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,
2026_02_NYG_LA,00-0039738,60,0.1097112117780294,0.16979039348101876,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,
2026_02_NYG_LA,00-0039738,50,0.222509702457956,0.3506608402743494,NFL-RUSH-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,8be61f9f4442b75fbacd335b0997d4ea8e5b412930fea99d98c12040deaa1086,2026-09-20T20:46:36.129640+00:00,43.28843663641298,17.499131191796593,RB,1,33,145.0,8.529411764705882,43.88235294117647,16329,PASS,,
