game_id,player_id,threshold,fair_yes,raw_fair_yes,model_version,calibration_version,calibration_sha256,generated_at,projection,residual_sd,position,games_used,season_games_before,prior_targets_r3,training_rows,qc_status,qc_reason,context_flags
2026_02_NYG_LA,00-0039075,160,0.0078340345277818,0.0001487468895775749,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,WARN,THRESHOLD_OUTSIDE_VALIDATED_30_150_RANGE,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,150,0.0133852140077821,0.0007129489691545813,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,140,0.022858884486437,0.002879109700169075,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,130,0.0360138135175135,0.009820793743628188,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,120,0.0533141210374639,0.028389445514915252,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,110,0.0822189202575532,0.06985213525441407,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0039075,100,0.1233243967828418,0.1471403129947913,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,75.50249048418826,23.358161397828415,WR,45,1,10.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0031381,90,0.0610138248847926,0.04870555280434784,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,51.28300067176134,23.358161397828415,WR,63,1,7.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0031381,80,0.0905911157747464,0.109457119183372,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,51.28300067176134,23.358161397828415,WR,63,1,7.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
2026_02_NYG_LA,00-0031381,70,0.1647597254004576,0.21147769951884832,NFL-REC-RIDGE-NORMALSD-ISO-v1,2024-25-WALKFORWARD-ISO-v1,f1dca0a32f6c0e0d09190df22eaef89665800660e6602be76d586191896978cf,2026-09-21T00:34:29.634050+00:00,51.28300067176134,23.358161397828415,WR,63,1,7.0,18350,PASS,,HIGH_VOLUME_WR_MODEL_HISTORICALLY_CONSERVATIVE
